steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	cumulative_steps	n_updates	rlen
74176	1196	147.14499378204346	66.0	66.0	0.0	66.0	66.0	-6.6375704	1.3228786143835167	74176	73677	74176
74227	1197	147.23319101333618	66.0	66.0	0.0	66.0	66.0	-6.7333527	1.321680678409757	74227	73728	74227
74274	1198	147.32288885116577	66.0	66.0	0.0	66.0	66.0	-6.7610164	1.5765282018552533	74274	73775	74274
74317	1199	147.39807176589966	66.0	66.0	0.0	66.0	66.0	-6.9273334	1.6411377450008877	74317	73818	74317
74383	1200	147.50883746147156	66.0	66.0	0.0	66.0	66.0	-7.1061654	1.8041581023391335	74383	73884	74383
74439	1201	147.6047077178955	66.0	66.0	0.0	66.0	66.0	-7.1646113	1.4657963449170348	74439	73940	74439
74489	1202	147.69503664970398	66.0	66.0	0.0	66.0	66.0	-7.1185684	1.4639692453236786	74489	73990	74489
74532	1203	147.7738697528839	66.0	66.0	0.0	66.0	66.0	-7.062498	1.685299610682996	74532	74033	74532
74579	1204	147.88446855545044	66.0	66.0	0.0	66.0	66.0	-7.1700106	1.4997220422932878	74579	74080	74579
74635	1205	147.9875249862671	66.0	66.0	0.0	66.0	66.0	-7.261751	1.6554526230273767	74635	74136	74635
74689	1206	148.08142280578613	66.0	66.0	0.0	66.0	66.0	-7.1891165	2.1558135027135723	74689	74190	74689
74747	1207	148.18162178993225	66.0	66.0	0.0	66.0	66.0	-7.2302246	1.6840234451484866	74747	74248	74747
74797	1208	148.26858258247375	66.0	66.0	0.0	66.0	66.0	-7.13778	1.5922659028705675	74797	74298	74797
74838	1209	148.3423295021057	66.0	66.0	0.0	66.0	66.0	-7.349426	1.7530806165037212	74838	74339	74838
74888	1210	148.42803239822388	66.0	66.0	0.0	66.0	66.0	-7.443943	1.5330682355642784	74888	74389	74888
74947	1211	148.52927994728088	66.0	66.0	0.0	66.0	66.0	-7.328585	1.466242012621369	74947	74448	74947
75011	1212	148.6394124031067	66.0	66.0	0.0	66.0	66.0	-7.419549	1.788371561157983	75011	74512	75011
75061	1213	148.72617959976196	66.0	66.0	0.0	66.0	66.0	-7.479881	1.663052597597707	75061	74562	75061
75119	1214	148.8249695301056	66.0	66.0	0.0	66.0	66.0	-7.4762254	1.6300495448056609	75119	74620	75119
75164	1215	148.90608501434326	66.0	66.0	0.0	66.0	66.0	-7.506223	1.723519918008242	75164	74665	75164
75216	1216	148.99642777442932	66.0	66.0	0.0	66.0	66.0	-7.5813026	1.721985474540852	75216	74717	75216
75279	1217	149.1037995815277	66.0	66.0	0.0	66.0	66.0	-7.531799	1.341547114246059	75279	74780	75279
75324	1218	149.1824562549591	66.0	66.0	0.0	66.0	66.0	-7.642599	1.3700615646317602	75324	74825	75324
75382	1219	149.28868746757507	64.0	64.0	0.0	64.0	64.0	-7.5672293	1.531301740598865	75382	74883	75382
75430	1220	149.37696075439453	64.0	64.0	0.0	64.0	64.0	-7.4909225	1.7873137279949152	75430	74931	75430
75478	1221	149.4627332687378	64.0	64.0	0.0	64.0	64.0	-7.592323	1.7868588146357798	75478	74979	75478
75535	1222	149.56058549880981	64.0	64.0	0.0	64.0	64.0	-7.6575313	1.4671614265744575	75535	75036	75535
75599	1223	149.67175436019897	64.0	64.0	0.0	64.0	64.0	-7.753097	1.3048335962952116	75599	75100	75599
75655	1224	149.77256155014038	64.0	64.0	0.0	64.0	64.0	-7.706567	1.716034584431909	75655	75156	75655
75707	1225	149.86890530586243	64.0	64.0	0.0	64.0	64.0	-7.7982926	1.6846855650702492	75707	75208	75707
75757	1226	149.96336889266968	64.0	64.0	0.0	64.0	64.0	-7.8107576	1.6563337484095246	75757	75258	75757
75829	1227	150.09270524978638	64.0	64.0	0.0	64.0	64.0	-7.8722205	1.588989088598173	75829	75330	75829
75881	1228	150.18459272384644	64.0	64.0	0.0	64.0	64.0	-7.873336	1.9964761404739693	75881	75382	75881
75937	1229	150.53370904922485	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-8.147409	1.7817423466476612	75937	75438	75937
76000	1230	150.64187717437744	64.0	64.0	0.0	64.0	64.0	-7.9523926	1.7210822645341977	76000	75501	76000
76047	1231	150.72594165802002	64.0	64.0	0.0	64.0	64.0	-8.124437	1.77682687853463	76047	75548	76047
76103	1232	150.8234419822693	64.0	64.0	0.0	64.0	64.0	-7.975682	1.8669814723404123	76103	75604	76103
76157	1233	150.91860723495483	64.0	64.0	0.0	64.0	64.0	-8.111622	1.4891633874131367	76157	75658	76157
76209	1234	151.00823283195496	66.0	66.0	0.0	66.0	66.0	-7.9902363	1.362325283382088	76209	75710	76209
76255	1235	151.08896160125732	66.0	66.0	0.0	66.0	66.0	-8.018645	1.5174852782860397	76255	75756	76255
76311	1236	151.18441128730774	66.0	66.0	0.0	66.0	66.0	-7.977301	1.3584702177066357	76311	75812	76311
76357	1237	151.26613926887512	66.0	66.0	0.0	66.0	66.0	-7.91395	1.5461694951355458	76357	75858	76357
76404	1238	151.3479826450348	66.0	66.0	0.0	66.0	66.0	-7.846262	1.7039783681556582	76404	75905	76404
76466	1239	151.4559404850006	66.0	66.0	0.0	66.0	66.0	-7.917593	2.0178889353526754	76466	75967	76466
76544	1240	151.58606910705566	66.0	66.0	0.0	66.0	66.0	-7.7268605	1.9829841530206613	76544	76045	76544
76604	1241	151.6881959438324	66.0	66.0	0.0	66.0	66.0	-7.7001905	1.7605801991396584	76604	76105	76604
76676	1242	152.0605170726776	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-7.919631	1.703424342358485	76676	76177	76676
76746	1243	152.1786186695099	66.0	66.0	0.0	66.0	66.0	-7.845226	1.4490756523935124	76746	76247	76746
76789	1244	152.25418210029602	66.0	66.0	0.0	66.0	66.0	-7.4954658	1.7244725383911281	76789	76290	76789
76832	1245	152.3322160243988	66.0	66.0	0.0	66.0	66.0	-7.558429	1.817685760022141	76832	76333	76832
76884	1246	152.42042756080627	66.0	66.0	0.0	66.0	66.0	-7.834384	1.6305429514171557	76884	76385	76884
76927	1247	152.50114130973816	66.0	66.0	0.0	66.0	66.0	-7.5729756	1.62922746878583	76927	76428	76927
76987	1248	152.60267758369446	66.0	66.0	0.0	66.0	66.0	-7.4332137	1.654844443248585	76987	76488	76987
77041	1249	152.69711232185364	66.0	66.0	0.0	66.0	66.0	-7.489762	1.2540009407699109	77041	76542	77041
77090	1250	152.78540897369385	66.0	66.0	0.0	66.0	66.0	-7.5678635	1.4393425585702062	77090	76591	77090
77150	1251	152.8975751399994	66.0	66.0	0.0	66.0	66.0	-7.410569	1.778044600118883	77150	76651	77150
77198	1252	152.9860339164734	66.0	66.0	0.0	66.0	66.0	-7.391503	1.8689124371111392	77198	76699	77198
77248	1253	153.07728958129883	66.0	66.0	0.0	66.0	66.0	-7.3737326	1.6217050556559116	77248	76749	77248
77298	1254	153.16669869422913	66.0	66.0	0.0	66.0	66.0	-7.401946	1.5932451935810967	77298	76799	77298
77339	1255	153.24432396888733	66.0	66.0	0.0	66.0	66.0	-7.0820026	1.6550644589727745	77339	76840	77339
77383	1256	153.3225781917572	66.0	66.0	0.0	66.0	66.0	-7.231084	1.6553948772745206	77383	76884	77383
77427	1257	153.40027856826782	66.0	66.0	0.0	66.0	66.0	-7.099874	1.6848232968477532	77427	76928	77427
77474	1258	153.4911346435547	66.0	66.0	0.0	66.0	66.0	-7.1603537	1.5289864924852736	77474	76975	77474
77528	1259	153.58603692054749	66.0	66.0	0.0	66.0	66.0	-7.0266914	1.9314049600646832	77528	77029	77528
77567	1260	153.65672278404236	66.0	66.0	0.0	66.0	66.0	-7.165081	1.7460514209629037	77567	77068	77567
77621	1261	153.75070238113403	66.0	66.0	0.0	66.0	66.0	-7.2430196	1.4109799766284414	77621	77122	77621
77685	1262	153.86441135406494	66.0	66.0	0.0	66.0	66.0	-7.444843	1.287275711465627	77685	77186	77685
77739	1263	153.96531558036804	66.0	66.0	0.0	66.0	66.0	-7.3857694	1.5014868979342282	77739	77240	77739
77782	1264	154.0474100112915	66.0	66.0	0.0	66.0	66.0	-7.2965546	1.4087083547958172	77782	77283	77782
77829	1265	154.13508367538452	66.0	66.0	0.0	66.0	66.0	-7.099669	1.8164609002019279	77829	77330	77829
77885	1266	154.23448753356934	66.0	66.0	0.0	66.0	66.0	-7.1492586	1.65952077166643	77885	77386	77885
77933	1267	154.31947898864746	66.0	66.0	0.0	66.0	66.0	-7.000785	1.657217918250244	77933	77434	77933
77976	1268	154.39537644386292	66.0	66.0	0.0	66.0	66.0	-7.2047577	1.7528978346497752	77976	77477	77976
78023	1269	154.4858889579773	66.0	66.0	0.0	66.0	66.0	-7.4909325	1.5071274727233686	78023	77524	78023
78071	1270	154.57708096504211	66.0	66.0	0.0	66.0	66.0	-7.280525	1.7611765954480507	78071	77572	78071
78125	1271	154.67007541656494	66.0	66.0	0.0	66.0	66.0	-7.51804	1.7008666945947335	78125	77626	78125
78177	1272	155.03341364860535	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-7.6535954	1.2937888236157595	78177	77678	78177
78234	1273	155.1452991962433	66.0	66.0	0.0	66.0	66.0	-7.4285808	1.7373548067291267	78234	77735	78234
78285	1274	155.24219298362732	66.0	66.0	0.0	66.0	66.0	-7.3651533	2.210137389563024	78285	77786	78285
78345	1275	155.36641836166382	66.0	66.0	0.0	66.0	66.0	-7.2916656	1.7074019357096404	78345	77846	78345
78397	1276	155.46886205673218	66.0	66.0	0.0	66.0	66.0	-7.465924	1.5249892979650759	78397	77898	78397
78451	1277	155.56822085380554	66.0	66.0	0.0	66.0	66.0	-7.403914	1.5270297275623306	78451	77952	78451
78502	1278	155.66929006576538	66.0	66.0	0.0	66.0	66.0	-7.4361906	1.6176763468654827	78502	78003	78502
78558	1279	155.78030800819397	66.0	66.0	0.0	66.0	66.0	-7.495836	1.7124574600416236	78558	78059	78558
78610	1280	155.88071584701538	66.0	66.0	0.0	66.0	66.0	-7.5201974	1.8432618419732898	78610	78111	78610
78656	1281	155.9673843383789	66.0	66.0	0.0	66.0	66.0	-7.31708	1.7819133477192373	78656	78157	78656
78702	1282	156.05284786224365	66.0	66.0	0.0	66.0	66.0	-7.254677	1.6530277532571926	78702	78203	78702
78749	1283	156.1401183605194	66.0	66.0	0.0	66.0	66.0	-7.4691486	1.7845344468438997	78749	78250	78749
78793	1284	156.21885657310486	66.0	66.0	0.0	66.0	66.0	-7.5420585	1.6959528890508226	78793	78294	78793
78877	1285	156.61838555335999	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-7.487914	1.6709493760112673	78877	78378	78877
78925	1286	156.70536732673645	66.0	66.0	0.0	66.0	66.0	-7.607599	1.735713657476008	78925	78426	78925
78976	1287	156.79731798171997	64.0	64.0	0.0	64.0	64.0	-7.736064	1.5433674826193602	78976	78477	78976
79040	1288	156.92646098136902	66.0	66.0	0.0	66.0	66.0	-7.803503	1.4461110577196814	79040	78541	79040
79092	1289	157.02072477340698	66.0	66.0	0.0	66.0	66.0	-7.870336	1.5091083038505166	79092	78593	79092
79148	1290	157.12137651443481	66.0	66.0	0.0	66.0	66.0	-7.903172	1.672254966699984	79148	78649	79148
79212	1291	157.2333595752716	66.0	66.0	0.0	66.0	66.0	-7.8657002	1.997936860753689	79212	78713	79212
79264	1292	157.32760310173035	66.0	66.0	0.0	66.0	66.0	-7.786514	1.707286188742146	79264	78765	79264
79322	1293	157.4305865764618	66.0	66.0	0.0	66.0	66.0	-7.750003	1.7695800595288165	79322	78823	79322
79371	1294	157.51714277267456	66.0	66.0	0.0	66.0	66.0	-7.8933225	1.8618531791470014	79371	78872	79371
79417	1295	157.6000735759735	66.0	66.0	0.0	66.0	66.0	-7.8592405	1.637720883686561	79417	78918	79417
79462	1296	157.68187403678894	66.0	66.0	0.0	66.0	66.0	-7.925806	1.4131008868955541	79462	78963	79462
79515	1297	157.78259897232056	66.0	66.0	0.0	66.0	66.0	-7.830607	1.0611155058525037	79515	79016	79515
79563	1298	157.86733722686768	66.0	66.0	0.0	66.0	66.0	-7.9683056	1.2263039898162242	79563	79064	79563
79602	1299	157.9485318660736	66.0	66.0	0.0	66.0	66.0	-7.851741	1.612382314283168	79602	79103	79602
79648	1300	158.03800201416016	66.0	66.0	0.0	66.0	66.0	-8.03472	1.7758356820535846	79648	79149	79648
79697	1301	158.12652564048767	66.0	66.0	0.0	66.0	66.0	-7.9791427	2.189087799650151	79697	79198	79697
79739	1302	158.201886177063	66.0	66.0	0.0	66.0	66.0	-8.1922455	1.8332809494057438	79739	79240	79739
79781	1303	158.27802777290344	66.0	66.0	0.0	66.0	66.0	-8.178906	1.291220542268711	79781	79282	79781
79836	1304	158.37551617622375	66.0	66.0	0.0	66.0	66.0	-8.032866	1.5880993319582195	79836	79337	79836
79896	1305	158.48481965065002	66.0	66.0	0.0	66.0	66.0	-8.164181	1.9390483913279604	79896	79397	79896
79946	1306	158.5741159915924	66.0	66.0	0.0	66.0	66.0	-8.1884365	1.8086199973442125	79946	79447	79946
80010	1307	158.68509793281555	66.0	66.0	0.0	66.0	66.0	-8.229803	1.3512112529808655	80010	79511	80010
80064	1308	158.79852390289307	66.0	66.0	0.0	66.0	66.0	-8.183724	1.793909895971883	80064	79565	80064
80129	1309	158.97220253944397	66.0	66.0	0.0	66.0	66.0	-8.17102	1.7337155765574426	80129	79630	80129
80201	1310	159.16425681114197	66.0	66.0	0.0	66.0	66.0	-8.163381	1.826359474149067	80201	79702	80201
